2020-01-15,-18.6,-24.0,-15.0,
2020-01-16,-25.3,-30.0,-20.0,
2020-01-17,-13.1,-23.0,-8.0,
2020-01-18,-13.1,-18.0,-8.0,
2020-01-19,-15.9,-18.0,-14.0,
2020-01-20,-16.5,-21.0,-9.0,
2020-01-21,-10.9,-18.0,-5.0,
2020-01-22,-6.0,-9.0,-1.0,
2020-01-23,-4.7,-6.0,-4.0,
2020-01-24,-4.2,-6.0,-2.0,
2020-01-25,-4.8,-6.0,-4.0,
2020-01-26,-6.1,-7.0,-5.0,
2020-01-27,-9.5,-12.0,-7.0,
2020-01-28,-12.5,-16.0,-11.0,
2020-01-29,-11.8,-20.0,-6.0,
2020-01-30,-8.3,-9.0,-7.0,
2020-01-31,-5.2,-8.0,-2.0,
2020-02-01,-2.5,-9.0,3.0,
2020-02-02,1.0,-3.0,5.0,
2020-02-03,-10.0,-17.0,-3.0,
2020-02-04,-14.8,-21.0,-8.0,
2020-02-05,-8.3,-14.0,-2.0,
2020-02-06,-8.6,-13.0,-5.0,
2020-02-07,-15.1,-21.0,-10.0,
2020-02-08,-15.0,-26.0,-8.0,
2020-02-09,-9.2,-12.0,-6.0,
2020-02-10,-6.0,-9.0,-2.0,
2020-02-11,-5.6,-9.0,-1.0,
2020-02-12,-15.5,-28.0,-4.0,
2020-02-13,-25.1,-32.0,-17.0,
2020-02-14,-15.5,-25.0,-7.0,
2020-02-18,-15.0,-22.0,-10.0,
2020-02-19,-20.8,-26.0,-15.0,
2020-02-21,-4.0,-11.0,4.0,
2020-02-22,-0.3,-9.0,9.0,
2020-02-23,-0.2,-4.0,3.0,
2020-02-24,-3.0,-9.0,3.0,
2020-02-25,-7.7,-14.0,-1.0,
2020-02-26,-12.0,-16.0,-8.0,
2020-02-27,-11.6,-17.0,-6.0,
2020-02-29,-4.3,-11.0,4.0,
2020-03-01,-1.0,-6.0,5.0,
2020-03-02,-3.0,-6.0,0.0,
2020-03-03,-2.1,-7.0,0.0,
2020-03-04,-3.9,-12.0,2.0,
2020-03-05,-1.0,-7.0,1.0,
2020-03-06,-4.3,-13.0,2.0,
2020-03-07,2.5,-2.0,8.0,
2020-03-09,-4.6,-8.0,-1.0,
2020-03-10,-5.2,-11.0,1.0,
2020-03-11,-0.7,-4.0,3.0,
2020-03-12,-0.3,-3.0,2.0,
2020-03-13,-6.8,-10.0,-4.0,
2020-03-14,-9.1,-13.0,-4.0,
2020-03-15,-6.3,-14.0,-1.0,
2020-03-16,-3.1,-8.0,0.0,
2020-03-17,-3.3,-9.0,2.0,
2020-03-18,-0.9,-2.0,0.0,
2020-03-19,-1.8,-7.0,0.0,
2020-03-20,-9.8,-14.0,-5.0,
2020-03-21,-8.4,-20.0,-1.0,
2020-03-22,-0.9,-3.0,2.0,
2020-03-23,0.7,-2.0,5.0,
2020-03-24,2.0,-1.0,4.0,
2020-03-25,-0.6,-3.0,3.0,
2020-03-26,-1.2,-8.0,6.0,
2020-03-27,2.4,-6.0,10.0,
2020-03-28,2.8,-4.0,9.0,
2020-03-29,5.8,2.0,11.0,
2020-03-30,4.0,-4.0,12.0,
2020-03-31,3.4,-4.0,11.0,
2020-04-01,3.5,-2.0,9.0,
2020-04-02,4.1,-2.0,11.0,
2020-04-03,-6.7,-10.0,-2.0,
2020-04-04,-5.7,-13.0,1.0,
2020-04-05,4.4,-3.0,12.0,
2020-04-06,6.1,2.0,11.0,
2020-04-07,8.4,1.0,12.0,
2020-04-08,2.4,-2.0,8.0,
2020-04-09,-1.8,-4.0,6.0,
2020-04-10,1.0,-7.0,8.0,
2020-04-11,2.3,-2.0,6.0,
2020-04-12,-2.5,-6.0,0.0,
2020-04-13,-6.0,-9.0,-3.0,
2020-04-14,-8.0,-12.0,-5.0,
2020-04-15,-5.4,-12.0,0.0,
2020-04-16,-1.2,-9.0,5.0,
2020-04-17,1.8,-5.0,7.0,
2020-04-18,5.8,1.0,11.0,
2020-04-19,1.0,-5.0,6.0,
2020-04-20,3.2,-2.0,6.0,
2020-04-21,-1.1,-7.0,3.0,
2020-04-22,5.2,0.0,12.0,
2020-04-23,4.8,-1.0,12.0,
2020-04-24,9.1,-1.0,17.0,
2020-04-25,9.1,-1.0,17.0,
2020-04-26,11.0,5.0,17.0,
2020-04-27,12.5,5.0,19.0,
2020-04-28,10.2,5.0,16.0,
2020-04-29,9.3,1.0,17.0,
2020-04-30,10.7,-1.0,20.0,
2020-05-04,6.3,2.0,11.0,
2020-05-06,9.8,3.0,16.0,
2020-05-08,2.0,-3.0,7.0,
2020-05-09,1.5,-3.0,5.0,
2020-05-10,4.6,1.0,7.0,
2020-05-11,2.7,-4.0,8.0,
2020-05-12,4.4,-4.0,11.0,
2020-05-13,7.4,4.0,16.0,
2020-05-14,11.4,6.0,19.0,
2020-05-15,9.8,4.0,15.0,
2020-05-16,10.7,1.0,18.0,
2020-05-17,13.6,7.0,20.0,
2020-05-18,15.0,6.0,22.0,
2020-05-19,16.4,9.0,23.0,
2020-05-20,17.6,11.0,23.0,
2020-05-21,17.1,14.0,22.0,
2020-05-22,16.1,13.0,18.0,
2020-05-23,15.9,13.0,18.0,
2020-05-24,16.0,12.0,20.0,
2020-05-25,18.1,12.0,24.0,
2020-05-26,15.9,12.0,18.0,
2020-05-27,19.3,11.0,27.0,
2020-05-28,15.4,11.0,20.0,
2020-05-29,10.6,6.0,15.0,
2020-05-30,9.3,2.0,15.0,
2020-05-31,13.7,0.0,23.0,
2020-06-01,22.3,16.0,30.0,
2020-06-02,20.3,12.0,28.0,
2020-06-03,17.9,11.0,23.0,
2020-06-04,20.2,12.0,27.0,
2020-06-05,16.8,10.0,22.0,
2020-06-06,14.2,6.0,19.0,
2020-06-07,18.3,12.0,26.0,
2020-06-08,23.0,17.0,30.0,
2020-06-09,19.5,13.0,25.0,
2020-06-10,13.6,11.0,17.0,
2020-06-25,18.2,8.0,26.0,
2020-06-26,20.5,15.0,25.0,
2020-06-27,21.0,12.0,27.0,
2020-06-28,23.4,19.0,28.0,
2020-06-29,22.7,19.0,27.0,
2020-06-30,23.9,20.0,29.0,
2020-07-01,23.5,19.0,27.0,
2020-07-02,24.6,17.0,31.0,
2020-07-03,24.6,18.0,31.0,
2020-07-04,23.6,17.0,29.0,
2020-07-05,25.3,20.0,31.0,
2020-07-06,22.0,17.0,26.0,
2020-07-07,22.2,15.0,27.0,
2020-07-08,23.6,20.0,28.0,
2020-07-09,21.4,17.0,27.0,
2020-07-10,20.0,15.0,26.0,
2020-07-11,20.0,14.0,26.0,
2020-07-12,19.5,12.0,25.0,
2020-07-13,22.0,17.0,26.0,
2020-07-14,17.8,15.0,22.0,
2020-07-15,20.5,14.0,26.0,
2020-07-16,20.3,16.0,26.0,
2020-07-17,21.2,12.0,30.0,
2020-07-19,18.3,12.0,22.0,
2020-07-21,15.6,13.0,18.0,
2020-07-22,16.3,10.0,22.0,
2020-07-23,18.6,11.0,24.0,
2020-07-24,25.5,19.0,31.0,
2020-07-25,23.9,20.0,27.0,
2020-07-26,21.0,15.0,25.0,
2020-07-27,19.3,14.0,25.0,
2020-07-28,19.4,14.0,25.0,
2020-07-29,18.1,11.0,24.0,
2020-07-30,19.5,12.0,26.0,
2020-07-31,20.5,12.0,27.0,
2020-08-01,20.0,17.0,24.0,
2020-08-02,16.1,10.0,20.0,
2020-08-03,14.8,8.0,20.0,
2020-08-04,16.3,9.0,23.0,
2020-08-05,18.3,11.0,24.0,
2020-08-06,19.5,12.0,24.0,
2020-08-07,20.5,19.0,25.0,
2020-08-08,20.6,17.0,25.0,
2020-08-09,19.6,17.0,25.0,
2020-08-10,17.9,11.0,24.0,
2020-08-11,20.1,12.0,25.0,
2020-08-12,19.5,16.0,22.0,
2020-08-13,20.8,16.0,26.0,
2020-08-14,17.2,14.0,19.0,
2020-08-15,16.5,10.0,22.0,
2020-08-17,15.5,10.0,21.0,
2020-08-18,18.2,9.0,26.0,
2020-08-19,20.3,17.0,26.0,
2020-08-20,21.8,17.0,26.0,
2020-08-21,20.9,19.0,25.0,
2020-08-22,22.7,17.0,29.0,
2020-08-23,21.6,14.0,28.0,
2020-08-24,20.8,14.0,26.0,
2020-08-26,22.6,18.0,27.0,
2020-08-27,19.3,14.0,25.0,
2020-08-28,18.8,13.0,24.0,
2020-08-29,14.9,10.0,21.0,
2020-08-31,14.4,8.0,19.0,
2020-09-01,14.5,9.0,19.0,
2020-09-02,17.0,10.0,21.0,
2020-09-03,13.4,11.0,17.0,
2020-09-04,13.2,8.0,20.0,
2020-09-05,14.6,5.0,21.0,
2020-09-06,17.3,11.0,22.0,
2020-09-07,7.4,3.0,10.0,
2020-09-08,4.7,1.0,9.0,
2020-09-12,11.8,10.0,14.0,
